Date|Symbol|Short Volume|Total Volume|Market Center
20141202|TGB|7600|20400|Z
20141202|TGC|0|1100|Z
20141202|TGD|5170|5770|Z
20141202|TGE|200|1500|Z
20141202|TGH|3900|7200|Z
20141202|TGI|6276|13876|Z
20141202|TGP|16341|21488|Z
20141202|TGS|400|800|Z
20141202|TGT|163851|307222|Z
20141202|TGTX|11133|19283|Z
20141202|THC|29384|64140|Z
20141202|THD|4400|7000|Z
20141202|THG|2700|6856|Z
20141202|THI|61931|88835|Z
20141202|THLD|8675|16341|Z
20141202|THM|0|1539|Z
20141202|THO|14900|36187|Z
20141202|THOR|47094|62683|Z
20141202|THQ|200|2700|Z
20141202|THR|300|2856|Z
20141202|THRM|3740|9409|Z
20141202|THRX|10795|28072|Z
20141202|THS|14916|22988|Z
20141202|TI|400|3000|Z
20141202|TI/A|0|522|Z
20141202|TIBX|269355|454871|Z
20141202|TICC|1225|2758|Z
20141202|TIF|37497|43897|Z
20141202|TILE|16981|32871|Z
20141202|TIME|61703|98420|Z
20141202|TINY|500|3200|Z
20141202|TIP|25412|67510|Z
20141202|TIS|100|300|Z
20141202|TISA|0|100|Z
20141202|TISI|500|7900|Z
20141202|TITN|4650|13699|Z
20141202|TIVO|166805|233119|Z
20141202|TJX|122581|235576|Z
20141202|TK|25941|57255|Z
20141202|TKAI|100|500|Z
20141202|TKC|25087|27087|Z
20141202|TKF|0|400|Z
20141202|TKMR|4700|11300|Z
20141202|TKR|20800|38668|Z
20141202|TLH|0|1984|Z
20141202|TLK|2307|3707|Z
20141202|TLLP|8000|30095|Z
20141202|TLM|766528|1241846|Z
20141202|TLMR|1800|9600|Z
20141202|TLO|200|600|Z
20141202|TLOG|800|1900|Z
20141202|TLP|0|400|Z
20141202|TLT|690001|894290|Z
20141202|TLYS|1000|1000|Z
20141202|TM|14059|18459|Z
20141202|TMF|3857|7822|Z
20141202|TMH|8600|13700|Z
20141202|TMHC|5987|10387|Z
20141202|TMK|40199|94414|Z
20141202|TMO|58356|78685|Z
20141202|TMST|7600|18346|Z
20141202|TMUS|207437|328770|Z
20141202|TMV|25355|47857|Z
20141202|TNA|856602|1193888|Z
20141202|TNAV|600|4200|Z
20141202|TNC|400|1000|Z
20141202|TNDM|2000|2200|Z
20141202|TNDQ|158|158|Z
20141202|TNET|8193|23355|Z
20141202|TNGO|5045|36726|Z
20141202|TNK|7559|17493|Z
20141202|TNP|8562|23362|Z
20141202|TNXP|1700|2500|Z
20141202|TOL|48249|84976|Z
20141202|TOO|10312|15012|Z
20141202|TOPS|0|4100|Z
20141202|TOT|147206|254328|Z
20141202|TOUR|8563|18463|Z
20141202|TOWN|900|900|Z
20141202|TOWR|1300|2500|Z
20141202|TPC|9279|14633|Z
20141202|TPH|38604|69216|Z
20141202|TPL|300|400|Z
20141202|TPLM|92407|242226|Z
20141202|TPRE|2056|4250|Z
20141202|TPUB|2700|3500|Z
20141202|TPX|33469|55288|Z
20141202|TPZ|300|400|Z
20141202|TQNT|172258|256014|Z
20141202|TQQQ|324003|512394|Z
20141202|TR|600|1600|Z
20141202|TRAK|12194|16801|Z
20141202|TRC|0|100|Z
20141202|TRCH|0|100|Z
20141202|TREC|1100|1800|Z
20141202|TREE|2000|7813|Z
20141202|TREX|12243|25201|Z
20141202|TRF|800|1500|Z
20141202|TRGP|17658|51716|Z
20141202|TRGT|500|2000|Z
20141202|TRI|77047|92628|Z
20141202|TRIB|0|1300|Z
20141202|TRIP|213427|386470|Z
20141202|TRIV|0|200|Z
20141202|TRK|2710|4810|Z
20141202|TRLA|5851|13894|Z
20141202|TRMB|52230|89580|Z
20141202|TRMK|13678|23495|Z
20141202|TRMR|100|1600|Z
20141202|TRN|60024|148464|Z
20141202|TRNM|184|184|Z
20141202|TRNO|0|1575|Z
20141202|TRNX|11396|27315|Z
20141202|TROV|0|1520|Z
20141202|TROW|35133|62194|Z
20141202|TROX|24931|37997|Z
20141202|TRP|41447|73318|Z
20141202|TRQ|183154|296317|Z
20141202|TRR|0|300|Z
20141202|TRS|3200|7700|Z
20141202|TRST|5600|7800|Z
20141202|TRT|0|300|Z
20141202|TRUE|38883|80741|Z
20141202|TRUP|900|1000|Z
20141202|TRV|127914|260604|Z
20141202|TRVN|600|1300|Z
20141202|TRW|2800|7100|Z
20141202|TRX|8667|16336|Z
20141202|TRXC|5062|6411|Z
20141202|TS|71056|215529|Z
20141202|TSBK|100|100|Z
20141202|TSC|400|800|Z
20141202|TSCO|20833|29833|Z
20141202|TSE|1230|1330|Z
20141202|TSEM|28251|44871|Z
20141202|TSL|72653|99442|Z
20141202|TSLA|105160|165307|Z
20141202|TSLX|600|700|Z
20141202|TSM|348431|758491|Z
20141202|TSN|188852|370816|Z
20141202|TSNU|200|500|Z
20141202|TSO|72365|184101|Z
20141202|TSQ|0|100|Z
20141202|TSRA|43066|116565|Z
20141202|TSRE|100|200|Z
20141202|TSRO|2900|4500|Z
20141202|TSS|30264|77228|Z
20141202|TSU|19043|38027|Z
20141202|TSYS|4150|7561|Z
20141202|TTC|2427|9827|Z
20141202|TTEC|300|1000|Z
20141202|TTEK|12577|21875|Z
20141202|TTF|0|1000|Z
20141202|TTGT|1198|5398|Z
20141202|TTHI|2678|3878|Z
20141202|TTI|10047|43869|Z
20141202|TTM|9341|24522|Z
20141202|TTMI|5100|15415|Z
20141202|TTOO|1500|3500|Z
20141202|TTP|0|800|Z
20141202|TTPH|5945|12906|Z
20141202|TTS|15527|18627|Z
20141202|TTT|100|1500|Z
20141202|TTWO|79493|139963|Z
20141202|TU|40856|207560|Z
20141202|TUBE|2385|6173|Z
20141202|TUES|14690|25468|Z
20141202|TUMI|9200|21501|Z
20141202|TUP|15171|20417|Z
20141202|TUR|2400|11435|Z
20141202|TUZ|1378|1378|Z
20141202|TV|37578|60044|Z
20141202|TVC|0|100|Z
20141202|TVIX|966441|1299507|Z
20141202|TVPT|9962|31512|Z
20141202|TW|4442|17124|Z
20141202|TWC|15732|44425|Z
20141202|TWER|100|300|Z
20141202|TWI|21411|46296|Z
20141202|TWIN|400|2728|Z
20141202|TWM|165314|267011|Z
20141202|TWMC|300|600|Z
20141202|TWO|74108|158564|Z
20141202|TWOK|0|200|Z
20141202|TWOU|4700|12300|Z
20141202|TWTR|574011|828944|Z
20141202|TWX|164452|284268|Z
20141202|TX|6100|14519|Z
20141202|TXMD|26300|51714|Z
20141202|TXN|163501|344246|Z
20141202|TXRH|16916|31735|Z
20141202|TXT|59405|177054|Z
20141202|TXTR|5788|6788|Z
20141202|TY|0|300|Z
20141202|TYC|78375|148755|Z
20141202|TYD|0|500|Z
20141202|TYG|100|700|Z
20141202|TYL|9750|14378|Z
20141202|TYO|0|1600|Z
20141202|TYPE|500|1900|Z
20141202|TZA|482842|702522|Z
20141202|TZOO|1572|1572|Z
20141202|UA|39916|68852|Z
20141202|UAE|400|400|Z
20141202|UAL|141193|281455|Z
20141202|UAM|500|1600|Z
20141202|UAMY|0|100|Z
20141202|UAN|6200|12093|Z
20141202|UBA|1119|1619|Z
20141202|UBNK|2900|6125|Z
20141202|UBNT|46002|56795|Z
20141202|UBOH|100|100|Z
20141202|UBS|41677|96214|Z
20141202|UBSH|11882|13182|Z
20141202|UBSI|6800|8850|Z
20141202|UBT|0|200|Z
20141202|UCBI|6497|12997|Z
20141202|UCFC|1904|13417|Z
20141202|UCI|0|1300|Z
20141202|UCO|133571|252322|Z
20141202|UCP|0|300|Z
20141202|UCTT|1892|4718|Z
20141202|UDF|200|200|Z
20141202|UDN|14090|14490|Z
20141202|UDOW|3430|11969|Z
20141202|UDR|97615|166906|Z
20141202|UEC|6349|13100|Z
20141202|UEIC|832|2132|Z
20141202|UEPS|2900|14746|Z
20141202|UFCS|1300|2806|Z
20141202|UFI|200|600|Z
20141202|UFPI|400|1950|Z
20141202|UFPT|100|300|Z
20141202|UFS|19841|31782|Z
20141202|UGA|500|1918|Z
20141202|UGAZ|178445|348384|Z
20141202|UGI|21682|64869|Z
20141202|UGL|0|600|Z
20141202|UGLD|100|1300|Z
20141202|UGP|17157|39244|Z
20141202|UHAL|200|200|Z
20141202|UHS|8000|16400|Z
20141202|UHT|700|1100|Z
20141202|UIHC|1600|3639|Z
20141202|UIL|17250|29769|Z
20141202|UIS|4779|7179|Z
20141202|UL|62930|119194|Z
20141202|ULBI|0|600|Z
20141202|ULTA|18853|38753|Z
20141202|ULTI|3400|5200|Z
20141202|ULTR|200|400|Z
20141202|UMBF|4700|7100|Z
20141202|UMC|8296|16500|Z
20141202|UMDD|100|250|Z
20141202|UMH|1119|2319|Z
20141202|UMPQ|77617|145269|Z
20141202|UN|122374|153807|Z
20141202|UNF|200|1200|Z
20141202|UNFI|20973|36664|Z
20141202|UNG|1900587|2216489|Z
20141202|UNH|140147|211408|Z
20141202|UNIS|26780|49084|Z
20141202|UNM|69950|129510|Z
20141202|UNP|128328|347295|Z
20141202|UNT|20502|44330|Z
20141202|UNTD|400|2100|Z
20141202|UNTY|100|100|Z
20141202|UNXL|1300|1900|Z
20141202|UPIP|2400|7300|Z
20141202|UPL|148220|199721|Z
20141202|UPLD|7200|12038|Z
20141202|UPRO|50705|106016|Z
20141202|UPS|77031|171303|Z
20141202|UQM|1300|2300|Z
20141202|URA|11510|14510|Z
20141202|URBN|138916|196253|Z
20141202|URE|1300|2400|Z
20141202|URG|10200|12100|Z
20141202|URI|60346|105024|Z
20141202|URRE|1400|3200|Z
20141202|URTY|8718|27846|Z
20141202|URZ|1146|2796|Z
20141202|USA|200|1659|Z
20141202|USAC|100|600|Z
20141202|USAK|300|1890|Z
20141202|USAP|1200|1600|Z
20141202|USAT|200|2400|Z
20141202|USB|296986|525895|Z
20141202|USBpM|0|200|Z
20141202|USBpN|200|3700|Z
20141202|USCI|300|4510|Z
20141202|USCR|800|2500|Z
20141202|USD|100|100|Z
20141202|USDP|400|2400|Z
20141202|USDU|0|900|Z
20141202|USEG|0|2200|Z
20141202|USG|59543|67080|Z
20141202|USL|2600|2800|Z
20141202|USLM|1850|2050|Z
20141202|USLV|600|1800|Z
20141202|USM|4601|6208|Z
20141202|USMD|600|600|Z
20141202|USMV|17348|20244|Z
20141202|USNA|7149|9849|Z
20141202|USO|2062228|2915465|Z
20141202|USPH|100|800|Z
20141202|USTR|1100|3299|Z
20141202|UTEK|8391|11489|Z
20141202|UTF|0|300|Z
20141202|UTG|100|1550|Z
20141202|UTHR|8344|13144|Z
20141202|UTI|500|5700|Z
20141202|UTIW|39345|71240|Z
20141202|UTL|400|700|Z
20141202|UTMD|100|100|Z
20141202|UTSI|800|3600|Z
20141202|UTX|78925|158941|Z
20141202|UUP|18079|30383|Z
20141202|UUPT|100|100|Z
20141202|UUU|100|400|Z
20141202|UUUU|100|100|Z
20141202|UVE|1690|4690|Z
20141202|UVSP|600|800|Z
20141202|UVV|3200|5005|Z
20141202|UVXY|340723|599075|Z
20141202|UWM|20705|42121|Z
20141202|UWTI|9700|18500|Z
20141202|UYG|300|400|Z
20141202|UYM|200|1157|Z
20141202|V|113166|184878|Z
20141202|VA|15455|29580|Z
20141202|VAC|2600|3400|Z
20141202|VAL|21375|31366|Z
20141202|VALE|1286855|2146975|Z
20141202|VALE/P|1092626|1418651|Z
20141202|VAR|18957|47384|Z
20141202|VASC|600|1400|Z
20141202|VAW|1000|2100|Z
20141202|VB|26287|30296|Z
20141202|VBK|4534|5234|Z
20141202|VBLT|0|200|Z
20141202|VBND|100|100|Z
20141202|VBR|3429|3429|Z
20141202|VC|6256|15488|Z
20141202|VCEL|0|500|Z
20141202|VCIT|6400|6600|Z
20141202|VCLT|200|1200|Z
20141202|VCR|1506|1506|Z
20141202|VCRA|1100|2300|Z
20141202|VCSH|11901|23151|Z
20141202|VCV|200|1200|Z
20141202|VCYT|1900|5193|Z
20141202|VDC|10600|15758|Z
20141202|VDE|57398|65860|Z
20141202|VDSI|14511|26312|Z
20141202|VE|5660|8054|Z
20141202|VEA|363943|431459|Z
20141202|VEC|1200|2000|Z
20141202|VECO|6740|12340|Z
20141202|VEEV|25217|48130|Z
20141202|VET|1000|5000|Z
20141202|VEU|143895|189728|Z
20141202|VFC|74733|108082|Z
20141202|VFH|2625|4125|Z
20141202|VFL|0|200|Z
20141202|VG|8519|21414|Z
20141202|VGGL|360803|711256|Z
20141202|VGI|0|200|Z
20141202|VGK|240389|363084|Z
20141202|VGM|0|400|Z
20141202|VGR|10210|27093|Z
20141202|VGT|11819|17224|Z
20141202|VGZ|300|1400|Z
20141202|VHC|6700|11100|Z
20141202|VHI|200|1500|Z
20141202|VHT|3450|4550|Z
20141202|VIA|0|700|Z
20141202|VIAB|61514|204739|Z
20141202|VIAS|0|100|Z
20141202|VICL|2363|10832|Z
20141202|VICR|500|900|Z
20141202|VIG|37215|50409|Z
20141202|VII|7000|20400|Z
20141202|VIIX|2422|3122|Z
20141202|VIMC|11620|16552|Z
20141202|VIOG|0|200|Z
20141202|VIOO|0|300|Z
20141202|VIP|93929|141715|Z
20141202|VIPS|123080|215958|Z
20141202|VIS|0|3804|Z
20141202|VISI|100|800|Z
20141202|VISN|100|100|Z
20141202|VIV|108078|180542|Z
20141202|VIVO|10610|28346|Z
20141202|VIXM|100|1000|Z
20141202|VIXY|76686|151602|Z
20141202|VJET|2700|6000|Z
20141202|VKI|800|1200|Z
20141202|VKQ|500|5100|Z
20141202|VLCCF|25525|94550|Z
20141202|VLGEA|100|400|Z
20141202|VLO|275692|590812|Z
20141202|VLP|5000|16627|Z
20141202|VLRS|700|66323|Z
20141202|VLT|0|200|Z
20141202|VLUE|0|1531|Z
20141202|VLY|95311|111985|Z
20141202|VMBS|6000|9900|Z
20141202|VMC|32625|53424|Z
20141202|VMEM|12126|29206|Z
20141202|VMI|5900|8920|Z
20141202|VMM|0|200|Z
20141202|VMO|0|800|Z
20141202|VMW|39585|74591|Z
20141202|VNCE|98812|162529|Z
20141202|VNDA|10984|22138|Z
20141202|VNET|42104|81664|Z
20141202|VNM|1501|7301|Z
20141202|VNO|14801|25601|Z
20141202|VNOM|400|2900|Z
20141202|VNQ|529277|945499|Z
20141202|VNQI|600|3300|Z
20141202|VNR|9444|18710|Z
20141202|VNRBP|2000|8998|Z
20141202|VNTV|83456|119160|Z
20141202|VO|5257|21434|Z
20141202|VOC|9668|12868|Z
20141202|VOD|527337|717913|Z
20141202|VOE|466|4066|Z
20141202|VOLC|20717|40916|Z
20141202|VONE|5000|5157|Z
20141202|VONV|400|400|Z
20141202|VOO|290604|302263|Z
20141202|VOOG|0|2600|Z
20141202|VOOV|0|500|Z
20141202|VOT|300|1652|Z
20141202|VOX|300|4207|Z
20141202|VOXX|2600|3800|Z
20141202|VOYA|56049|109443|Z
20141202|VPCO|0|2988|Z
20141202|VPFG|14557|32157|Z
20141202|VPG|200|500|Z
20141202|VPL|12221|34426|Z
20141202|VPU|16962|22972|Z
20141202|VPV|500|700|Z
20141202|VQT|330|430|Z
20141202|VR|27891|48017|Z
20141202|VRA|7353|15153|Z
20141202|VRNG|5650|9350|Z
20141202|VRNS|800|2698|Z
20141202|VRNT|10705|27694|Z
20141202|VRP|300|1212|Z
20141202|VRS|1500|1800|Z
20141202|VRSK|26301|54565|Z
20141202|VRSN|32061|69773|Z
20141202|VRTS|1000|3300|Z
20141202|VRTU|500|1000|Z
20141202|VRTV|600|1100|Z
20141202|VRTX|27994|56494|Z
20141202|VRX|31215|66402|Z
20141202|VSAR|700|1300|Z
20141202|VSAT|4000|7813|Z
20141202|VSCI|200|200|Z
20141202|VSEC|210|910|Z
20141202|VSH|37037|78317|Z
20141202|VSI|4776|11570|Z
20141202|VSLR|13600|51644|Z
20141202|VSR|6300|15800|Z
20141202|VSS|0|300|Z
20141202|VSTM|15600|18000|Z
20141202|VT|4600|22600|Z
20141202|VTA|200|900|Z
20141202|VTAE|500|3000|Z
20141202|VTG|15900|159900|Z
20141202|VTI|84772|124857|Z
20141202|VTIP|919|919|Z
20141202|VTL|700|5116|Z
20141202|VTN|0|700|Z
20141202|VTNR|12139|20474|Z
20141202|VTR|121751|164897|Z
20141202|VTRB|0|100|Z
20141202|VTSS|300|3800|Z
20141202|VTTI|100|1500|Z
20141202|VTV|18761|24586|Z
20141202|VTWG|0|100|Z
20141202|VTWO|7200|10500|Z
20141202|VUG|15049|19463|Z
20141202|VUSE|2000|2000|Z
20141202|VV|100|2530|Z
20141202|VVC|12245|22749|Z
20141202|VVI|300|3413|Z
20141202|VVR|4400|18317|Z
20141202|VVUS|37551|63716|Z
20141202|VWO|795719|1083622|Z
20141202|VWR|13289|24089|Z
20141202|VXF|1999|7329|Z
20141202|VXUS|2162|6207|Z
20141202|VXX|1823094|2885914|Z
20141202|VXZ|91215|203408|Z
20141202|VYM|4809|6309|Z
20141202|VZ|704250|1112588|Z
20141202|VZA|100|900|Z
20141202|W|17600|22600|Z
20141202|WAB|22700|34540|Z
20141202|WABC|3500|4900|Z
20141202|WAC|8400|11229|Z
20141202|WAFD|22303|36929|Z
20141202|WAG|165734|377911|Z
20141202|WAGE|4200|10342|Z
20141202|WAIR|52576|105849|Z
20141202|WAL|4927|15560|Z
20141202|WASH|600|1100|Z
20141202|WAT|6031|10931|Z
20141202|WATT|200|600|Z
20141202|WAVX|400|1000|Z
20141202|WB|12180|16571|Z
20141202|WBAI|26410|33432|Z
20141202|WBC|7179|19133|Z
20141202|WBK|4500|9500|Z
20141202|WBMD|8918|13818|Z
20141202|WBS|12948|20748|Z
20141202|WCC|18663|61943|Z
20141202|WCG|7000|11945|Z
20141202|WCIC|1709|1709|Z
20141202|WCN|67067|100927|Z
20141202|WD|2200|8190|Z
20141202|WDAY|27315|47966|Z
20141202|WDC|38195|78694|Z
20141202|WDFC|700|2000|Z
20141202|WDR|17879|37790|Z
20141202|WDTI|2900|3100|Z
20141202|WEA|0|1800|Z
20141202|WEAT|0|1200|Z
20141202|WEC|114428|206253|Z
20141202|WEN|688035|973819|Z
20141202|WERN|27293|36093|Z
20141202|WES|6650|25589|Z
20141202|WETF|53792|133142|Z
20141202|WEX|3197|19029|Z
20141202|WEYS|100|200|Z
20141202|WF|0|100|Z
20141202|WFC|581902|1060725|Z
20141202|WFC/WS|0|500|Z
20141202|WFCpJ|0|200|Z
20141202|WFCpN|100|2200|Z
20141202|WFCpO|300|300|Z
20141202|WFCpP|0|100|Z
20141202|WFCpQ|1700|5800|Z
20141202|WFCpR|3100|109237|Z
20141202|WFCpT|6200|9800|Z
20141202|WFM|153689|228757|Z
20141202|WFT|672698|1288984|Z
20141202|WG|15901|22485|Z
20141202|WGBS|0|300|Z
20141202|WGL|18540|22437|Z
20141202|WGO|18278|51459|Z
20141202|WGP|2150|3250|Z
20141202|WHF|0|400|Z
20141202|WHG|100|200|Z
20141202|WHLR|0|700|Z
20141202|WHR|13007|24934|Z
20141202|WHX|3700|14436|Z
20141202|WHZ|1574|6074|Z
20141202|WIA|1600|2606|Z
20141202|WIBC|27785|40525|Z
20141202|WIFI|7200|15401|Z
20141202|WILN|1400|3400|Z
20141202|WIN|151274|280838|Z
20141202|WINA|400|1188|Z
20141202|WIP|28900|76261|Z
20141202|WIRE|1600|2600|Z
20141202|WIT|15224|18455|Z
20141202|WIW|100|600|Z
20141202|WIX|1420|3020|Z
20141202|WLB|3600|6500|Z
20141202|WLDN|700|12083|Z
20141202|WLH|9100|14633|Z
20141202|WLK|16431|32151|Z
20141202|WLKP|200|1400|Z
20141202|WLL|223047|457522|Z
20141202|WLP|22374|43455|Z
20141202|WLT|109765|379476|Z
20141202|WM|112131|233103|Z
20141202|WMAR|0|200|Z
20141202|WMB|329315|674352|Z
20141202|WMC|20715|22115|Z
20141202|WMGI|50041|74075|Z
20141202|WMK|810|1610|Z
20141202|WMS|15550|19850|Z
20141202|WMT|378869|567793|Z
20141202|WNC|38406|63106|Z
20141202|WNR|87822|176478|Z
20141202|WNRL|1300|2500|Z
20141202|WNS|900|3520|Z
20141202|WOOD|0|100|Z
20141202|WOOF|11300|19641|Z
20141202|WOR|5600|7900|Z
20141202|WPC|5800|11674|Z
20141202|WPCS|200|200|Z
20141202|WPG|28937|62735|Z
20141202|WPP|3547|4447|Z
20141202|WPPGY|900|1600|Z
20141202|WPRT|23400|55983|Z
20141202|WPS|0|200|Z
20141202|WPT|200|200|Z
20141202|WPX|189463|514559|Z
20141202|WPZ|55555|87738|Z
20141202|WR|71482|104465|Z
20141202|WRB|13709|21009|Z
20141202|WRE|16192|34670|Z
20141202|WRES|45019|103896|Z
20141202|WRI|60745|117284|Z
20141202|WRLD|2500|3100|Z
20141202|WSBC|1600|2700|Z
20141202|WSBF|1122|1322|Z
20141202|WSFS|400|3200|Z
20141202|WSH|10106|26072|Z
20141202|WSM|14495|36295|Z
20141202|WSO|5890|7579|Z
20141202|WSR|500|3800|Z
20141202|WST|4482|6083|Z
20141202|WSTC|7775|9175|Z
20141202|WTBA|301|301|Z
20141202|WTFC|1300|5100|Z
20141202|WTI|68312|123311|Z
20141202|WTR|34435|45935|Z
20141202|WTS|5143|8043|Z
20141202|WTSL|400|17500|Z
20141202|WTW|14700|23400|Z
20141202|WU|139786|212374|Z
20141202|WUBA|26122|50345|Z
20141202|WWAV|52982|106780|Z
20141202|WWD|4900|14910|Z
20141202|WWE|13900|47264|Z
20141202|WWW|13433|23405|Z
20141202|WWWW|10556|24623|Z
20141202|WX|13577|26102|Z
20141202|WY|53136|90754|Z
20141202|WYDE|500|500|Z
20141202|WYN|40034|61021|Z
20141202|WYNN|21036|42933|Z
20141202|WYY|1397|1897|Z
20141202|X|247772|456833|Z
20141202|XBI|6710|14827|Z
20141202|XCO|155083|209882|Z
20141202|XCRA|8306|17010|Z
20141202|XEC|87013|123886|Z
20141202|XEL|169057|387334|Z
20141202|XENT|200|200|Z
20141202|XES|10173|33754|Z
20141202|XGTI|200|200|Z
20141202|XGTIW|200|200|Z
20141202|XHB|181782|236802|Z
20141202|XIN|3700|6600|Z
20141202|XIV|876965|1432692|Z
20141202|XL|74246|209270|Z
20141202|XLB|389090|1077274|Z
20141202|XLE|7589647|9244906|Z
20141202|XLF|890043|1646101|Z
20141202|XLI|846657|1064382|Z
20141202|XLK|415369|601857|Z
20141202|XLNX|107290|247296|Z
20141202|XLP|611767|832884|Z
20141202|XLRN|2400|3800|Z
20141202|XLS|13865|39541|Z
20141202|XLU|1609749|2231646|Z
20141202|XLV|892146|1077601|Z
20141202|XLY|962785|1044801|Z
20141202|XME|117618|195144|Z
20141202|XMPT|200|200|Z
20141202|XNCR|200|1100|Z
20141202|XNET|1520|3620|Z
20141202|XNPT|37483|71686|Z
20141202|XOM|960989|2015905|Z
20141202|XOMA|197654|305947|Z
20141202|XON|12797|18124|Z
20141202|XONE|2100|7100|Z
20141202|XOOM|40125|58641|Z
20141202|XOP|858685|1377675|Z
20141202|XOXO|800|6473|Z
20141202|XPH|0|134|Z
20141202|XPO|14569|26840|Z
20141202|XPP|100|100|Z
20141202|XRA|1300|14673|Z
20141202|XRAY|54857|92863|Z
20141202|XRM|300|500|Z
20141202|XRS|3000|32359|Z
20141202|XRT|359467|582568|Z
20141202|XRX|201252|327952|Z
20141202|XSD|0|2800|Z
20141202|XTN|500|1400|Z
20141202|XUE|0|500|Z
20141202|XWES|0|1500|Z
20141202|XXIA|10047|14047|Z
20141202|XXII|1300|13180|Z
20141202|XYL|37029|54634|Z
20141202|Y|1100|1500|Z
20141202|YANG|600|600|Z
20141202|YCS|7700|13308|Z
20141202|YDIV|0|800|Z
20141202|YDKN|600|800|Z
20141202|YDLE|1854|8754|Z
20141202|YELP|67180|102722|Z
20141202|YGE|13870|34435|Z
20141202|YHOO|1064601|1935844|Z
20141202|YINN|1636|3336|Z
20141202|YMLP|200|6031|Z
20141202|YNDX|88123|167584|Z
20141202|YOD|3100|4400|Z
20141202|YOKU|46199|61565|Z
20141202|YORW|0|100|Z
20141202|YPF|67111|99161|Z
20141202|YRCW|42872|61008|Z
20141202|YUM|178030|256970|Z
20141202|YUME|800|1900|Z
20141202|YY|15065|20165|Z
20141202|YZC|3500|12796|Z
20141202|Z|20300|28190|Z
20141202|ZAGG|4500|11600|Z
20141202|ZAYO|18502|32202|Z
20141202|ZAZA|600|4404|Z
20141202|ZBB|1900|2200|Z
20141202|ZBRA|19652|41039|Z
20141202|ZBpG|100|100|Z
20141202|ZEN|13527|23993|Z
20141202|ZEP|1100|1500|Z
20141202|ZEUS|500|700|Z
20141202|ZF|1653|3009|Z
20141202|ZFC|300|700|Z
20141202|ZFGN|1500|4800|Z
20141202|ZGNX|51323|58703|Z
20141202|ZHNE|100|400|Z
20141202|ZINC|13179|14779|Z
20141202|ZION|114943|213220|Z
20141202|ZIOP|15273|30859|Z
20141202|ZIV|100|400|Z
20141202|ZIXI|3800|26700|Z
20141202|ZLTQ|22180|26880|Z
20141202|ZMH|31568|76867|Z
20141202|ZMLP|0|275|Z
20141202|ZN|0|100|Z
20141202|ZNGA|382446|516248|Z
20141202|ZNH|1300|1500|Z
20141202|ZOES|6200|11754|Z
20141202|ZPIN|1400|1800|Z
20141202|ZQK|75519|104088|Z
20141202|ZROZ|758|1458|Z
20141202|ZSL|3200|4300|Z
20141202|ZSPH|2600|3700|Z
20141202|ZTR|400|3400|Z
20141202|ZTS|83753|157781|Z
20141202|ZU|105791|203246|Z
20141202|ZUMZ|3996|5556|Z
